date,day,display_name,estimated_cost_cents_max,estimated_cost_cents_min,estimated_distance_miles,estimated_duration_seconds,ride_type,time
25-Feb-18,Sunday,Lyft Line,806,806,2.41,607,lyft_line,0:51:03
25-Feb-18,Sunday,Lyft Lux,2866,2866,2.41,607,lyft_lux,0:51:03
25-Feb-18,Sunday,Lyft,1007,1007,2.41,607,lyft,0:51:03
25-Feb-18,Sunday,Lyft Plus,1870,1870,2.41,607,lyft_plus,0:51:03
25-Feb-18,Sunday,Lyft Lux SUV,3942,3942,2.41,607,lyft_luxsuv,0:51:03
25-Feb-18,Sunday,Lyft Premier,1606,1606,1.85,604,lyft_premier,0:52:03
25-Feb-18,Sunday,Lyft Line,303,303,1.85,604,lyft_line,0:52:03
25-Feb-18,Sunday,Lyft Lux,2086,2086,1.85,604,lyft_lux,0:52:03
25-Feb-18,Sunday,Lyft,820,820,1.85,604,lyft,0:52:03
25-Feb-18,Sunday,Lyft Plus,1385,1385,1.85,604,lyft_plus,0:52:03
25-Feb-18,Sunday,Lyft Lux SUV,2925,2925,1.85,604,lyft_luxsuv,0:52:03
25-Feb-18,Sunday,Lyft Premier,2282,2282,2.69,604,lyft_premier,0:53:03
25-Feb-18,Sunday,Lyft Line,709,709,2.69,604,lyft_line,0:53:03
25-Feb-18,Sunday,Lyft Lux,3009,3009,2.69,604,lyft_lux,0:53:03
25-Feb-18,Sunday,Lyft,1126,1126,2.69,604,lyft,0:53:03
25-Feb-18,Sunday,Lyft Plus,1958,1958,2.69,604,lyft_plus,0:53:03
25-Feb-18,Sunday,Lyft Lux SUV,4097,4097,2.69,604,lyft_luxsuv,0:53:03
25-Feb-18,Sunday,Lyft Premier,2382,2382,1.61,468,lyft_premier,0:54:04
25-Feb-18,Sunday,Lyft Line,719,719,1.61,468,lyft_line,0:54:04
25-Feb-18,Sunday,Lyft Lux,3194,3194,1.61,468,lyft_lux,0:54:04
25-Feb-18,Sunday,Lyft,1178,1178,1.61,468,lyft,0:54:04
25-Feb-18,Sunday,Lyft Plus,2037,2037,1.61,468,lyft_plus,0:54:04
25-Feb-18,Sunday,Lyft Lux SUV,4628,4628,1.61,468,lyft_luxsuv,0:54:04
25-Feb-18,Sunday,Lyft Premier,1923,1923,2.12,442,lyft_premier,0:55:04
25-Feb-18,Sunday,Lyft Line,316,316,2.12,442,lyft_line,0:55:04
25-Feb-18,Sunday,Lyft Lux,2554,2554,2.12,442,lyft_lux,0:55:04
25-Feb-18,Sunday,Lyft,959,959,2.12,442,lyft,0:55:04
25-Feb-18,Sunday,Lyft Plus,1650,1650,2.12,442,lyft_plus,0:55:04
25-Feb-18,Sunday,Lyft Lux SUV,3599,3599,2.12,442,lyft_luxsuv,0:55:04
25-Feb-18,Sunday,Lyft Premier,2072,2072,2.04,649,lyft_premier,0:56:03
25-Feb-18,Sunday,Lyft Line,342,342,2.04,649,lyft_line,0:56:03
25-Feb-18,Sunday,Lyft Lux,2716,2716,2.04,649,lyft_lux,0:56:03
25-Feb-18,Sunday,Lyft,1036,1036,2.04,649,lyft,0:56:03
25-Feb-18,Sunday,Lyft Plus,1781,1781,2.04,649,lyft_plus,0:56:03
25-Feb-18,Sunday,Lyft Lux SUV,3779,3779,2.04,649,lyft_luxsuv,0:56:03
25-Feb-18,Sunday,Lyft Premier,2362,2362,2.8,651,lyft_premier,0:57:03
25-Feb-18,Sunday,Lyft Line,732,732,2.8,651,lyft_line,0:57:03
25-Feb-18,Sunday,Lyft Lux,3108,3108,2.8,651,lyft_lux,0:57:03
25-Feb-18,Sunday,Lyft,1162,1162,2.8,651,lyft,0:57:03
25-Feb-18,Sunday,Lyft Plus,2026,2026,2.8,651,lyft_plus,0:57:03
25-Feb-18,Sunday,Lyft Lux SUV,4205,4205,2.8,651,lyft_luxsuv,0:57:03
25-Feb-18,Sunday,Lyft Premier,2376,2376,2.8,667,lyft_premier,0:58:03
25-Feb-18,Sunday,Lyft Line,743,743,2.8,667,lyft_line,0:58:03
25-Feb-18,Sunday,Lyft Lux,3124,3124,2.8,667,lyft_lux,0:58:03
25-Feb-18,Sunday,Lyft,1331,1331,2.8,667,lyft,0:58:03
25-Feb-18,Sunday,Lyft Plus,2039,2039,2.8,667,lyft_plus,0:58:03
25-Feb-18,Sunday,Lyft Lux SUV,4223,4223,2.8,667,lyft_luxsuv,0:58:03
25-Feb-18,Sunday,Lyft Premier,2511,2511,1.72,530,lyft_premier,0:59:03
25-Feb-18,Sunday,Lyft Line,768,768,1.72,530,lyft_line,0:59:03
25-Feb-18,Sunday,Lyft Lux,3352,3352,1.72,530,lyft_lux,0:59:03
25-Feb-18,Sunday,Lyft,1239,1239,1.72,530,lyft,0:59:03
25-Feb-18,Sunday,Lyft Plus,2148,2148,1.72,530,lyft_plus,0:59:03
25-Feb-18,Sunday,Lyft Lux SUV,4801,4801,1.72,530,lyft_luxsuv,0:59:03
25-Feb-18,Sunday,Lyft Premier,3811,3811,4.44,902,lyft_premier,1:00:03
25-Feb-18,Sunday,Lyft Line,1210,1210,4.44,902,lyft_line,1:00:03
25-Feb-18,Sunday,Lyft Lux,5014,5014,4.44,902,lyft_lux,1:00:03
25-Feb-18,Sunday,Lyft,1828,1828,4.44,902,lyft,1:00:03
25-Feb-18,Sunday,Lyft Plus,3263,3263,4.44,902,lyft_plus,1:00:03
25-Feb-18,Sunday,Lyft Lux SUV,6452,6452,4.44,902,lyft_luxsuv,1:00:03
25-Feb-18,Sunday,Lyft Premier,3322,3322,3.27,950,lyft_premier,1:01:04
25-Feb-18,Sunday,Lyft Line,1050,1050,3.27,950,lyft_line,1:01:04
25-Feb-18,Sunday,Lyft Lux,4342,4342,3.27,950,lyft_lux,1:01:04
25-Feb-18,Sunday,Lyft,1612,1612,3.27,950,lyft,1:01:04
25-Feb-18,Sunday,Lyft Plus,2848,2848,3.27,950,lyft_plus,1:01:04
25-Feb-18,Sunday,Lyft Lux SUV,5723,5723,3.27,950,lyft_luxsuv,1:01:04
25-Feb-18,Sunday,Lyft Premier,2204,2204,2.45,621,lyft_premier,1:02:04
25-Feb-18,Sunday,Lyft Line,623,623,2.45,621,lyft_line,1:02:04
25-Feb-18,Sunday,Lyft Lux,2899,2899,2.45,621,lyft_lux,1:02:04
25-Feb-18,Sunday,Lyft,1093,1093,2.45,621,lyft,1:02:04
25-Feb-18,Sunday,Lyft Plus,1893,1893,2.45,621,lyft_plus,1:02:04
25-Feb-18,Sunday,Lyft Lux SUV,3978,3978,2.45,621,lyft_luxsuv,1:02:04
25-Feb-18,Sunday,Lyft Premier,1770,1770,2.6,512,lyft_premier,1:03:03
25-Feb-18,Sunday,Lyft Line,311,311,2.6,512,lyft_line,1:03:03
25-Feb-18,Sunday,Lyft Lux,2324,2324,2.6,512,lyft_lux,1:03:03
25-Feb-18,Sunday,Lyft,888,888,2.6,512,lyft,1:03:03
25-Feb-18,Sunday,Lyft Plus,1523,1523,2.6,512,lyft_plus,1:03:03
25-Feb-18,Sunday,Lyft Lux SUV,3182,3182,2.6,512,lyft_luxsuv,1:03:03
25-Feb-18,Sunday,Lyft Premier,2839,2839,2.69,738,lyft_premier,1:04:03
25-Feb-18,Sunday,Lyft Line,888,888,2.69,738,lyft_line,1:04:03
25-Feb-18,Sunday,Lyft Lux,3737,3737,2.69,738,lyft_lux,1:04:03
25-Feb-18,Sunday,Lyft,1388,1388,2.69,738,lyft,1:04:03
25-Feb-18,Sunday,Lyft Plus,2433,2433,2.69,738,lyft_plus,1:04:03
25-Feb-18,Sunday,Lyft Lux SUV,5059,5059,2.69,738,lyft_luxsuv,1:04:03
25-Feb-18,Sunday,Lyft Premier,2543,2543,2.97,769,lyft_premier,1:05:04
25-Feb-18,Sunday,Lyft Line,792,792,2.97,769,lyft_line,1:05:04
25-Feb-18,Sunday,Lyft Lux,3325,3325,2.97,769,lyft_lux,1:05:04
25-Feb-18,Sunday,Lyft,1257,1257,2.97,769,lyft,1:05:04
25-Feb-18,Sunday,Lyft Plus,2186,2186,2.97,769,lyft_plus,1:05:04
25-Feb-18,Sunday,Lyft Lux SUV,4443,4443,2.97,769,lyft_luxsuv,1:05:04
25-Feb-18,Sunday,Lyft Premier,2380,2380,2.34,448,lyft_premier,1:06:04
25-Feb-18,Sunday,Lyft Line,724,724,2.34,448,lyft_line,1:06:04
25-Feb-18,Sunday,Lyft Lux,3184,3184,2.34,448,lyft_lux,1:06:04
25-Feb-18,Sunday,Lyft,1168,1168,2.34,448,lyft,1:06:04
25-Feb-18,Sunday,Lyft Plus,2035,2035,2.34,448,lyft_plus,1:06:04
25-Feb-18,Sunday,Lyft Lux SUV,4450,4450,2.34,448,lyft_luxsuv,1:06:04
25-Feb-18,Sunday,Lyft Premier,2705,2705,2.54,675,lyft_premier,1:07:03
25-Feb-18,Sunday,Lyft Line,848,848,2.54,675,lyft_line,1:07:03
25-Feb-18,Sunday,Lyft Lux,3571,3571,2.54,675,lyft_lux,1:07:03
25-Feb-18,Sunday,Lyft,1325,1325,2.54,675,lyft,1:07:03
25-Feb-18,Sunday,Lyft Plus,2318,2318,2.54,675,lyft_plus,1:07:03
25-Feb-18,Sunday,Lyft Lux SUV,4877,4877,2.54,675,lyft_luxsuv,1:07:03
25-Feb-18,Sunday,Lyft Premier,2495,2495,1.82,472,lyft_premier,1:08:04
25-Feb-18,Sunday,Lyft Line,761,761,1.82,472,lyft_line,1:08:04
25-Feb-18,Sunday,Lyft Lux,3347,3347,1.82,472,lyft_lux,1:08:04
25-Feb-18,Sunday,Lyft,1227,1227,1.82,472,lyft,1:08:04
25-Feb-18,Sunday,Lyft Plus,2133,2133,1.82,472,lyft_plus,1:08:04
25-Feb-18,Sunday,Lyft Lux SUV,4795,4795,1.82,472,lyft_luxsuv,1:08:04
25-Feb-18,Sunday,Lyft Premier,2797,2797,2.24,538,lyft_premier,1:09:04
25-Feb-18,Sunday,Lyft Line,846,846,2.24,538,lyft_line,1:09:04
25-Feb-18,Sunday,Lyft Lux,3738,3738,2.24,538,lyft_lux,1:09:04
25-Feb-18,Sunday,Lyft,1364,1364,2.24,538,lyft,1:09:04
25-Feb-18,Sunday,Lyft Plus,2391,2391,2.24,538,lyft_plus,1:09:04
25-Feb-18,Sunday,Lyft Lux SUV,5222,5222,2.24,538,lyft_luxsuv,1:09:04
25-Feb-18,Sunday,Lyft Premier,2443,2443,1.73,470,lyft_premier,1:10:03
25-Feb-18,Sunday,Lyft Line,771,771,1.73,470,lyft_line,1:10:03
25-Feb-18,Sunday,Lyft Lux,3277,3277,1.73,470,lyft_lux,1:10:03
25-Feb-18,Sunday,Lyft,1204,1204,1.73,470,lyft,1:10:03
25-Feb-18,Sunday,Lyft Plus,2088,2088,1.73,470,lyft_plus,1:10:03
25-Feb-18,Sunday,Lyft Lux SUV,4718,4718,1.73,470,lyft_luxsuv,1:10:03
25-Feb-18,Sunday,Lyft Premier,3581,3581,2.49,727,lyft_premier,1:11:03
25-Feb-18,Sunday,Lyft Line,1160,1160,2.49,727,lyft_line,1:11:03
25-Feb-18,Sunday,Lyft Lux,4750,4750,2.49,727,lyft_lux,1:11:03
25-Feb-18,Sunday,Lyft,1732,1732,2.49,727,lyft,1:11:03
25-Feb-18,Sunday,Lyft Plus,3061,3061,2.49,727,lyft_plus,1:11:03
25-Feb-18,Sunday,Lyft Lux SUV,6496,6496,2.49,727,lyft_luxsuv,1:11:03
25-Feb-18,Sunday,Lyft Premier,3302,3302,2.26,623,lyft_premier,1:12:03
25-Feb-18,Sunday,Lyft Line,1060,1060,2.26,623,lyft_line,1:12:03
25-Feb-18,Sunday,Lyft Lux,4404,4404,2.26,623,lyft_lux,1:12:03
25-Feb-18,Sunday,Lyft,1602,1602,2.26,623,lyft,1:12:03
25-Feb-18,Sunday,Lyft Plus,2820,2820,2.26,623,lyft_plus,1:12:03
25-Feb-18,Sunday,Lyft Lux SUV,6116,6116,2.26,623,lyft_luxsuv,1:12:03
25-Feb-18,Sunday,Lyft Premier,3782,3782,3.31,877,lyft_premier,1:13:03
25-Feb-18,Sunday,Lyft Line,1210,1210,3.31,877,lyft_line,1:13:03
25-Feb-18,Sunday,Lyft Lux,4978,4978,3.31,877,lyft_lux,1:13:03
25-Feb-18,Sunday,Lyft,1823,1823,3.31,877,lyft,1:13:03
25-Feb-18,Sunday,Lyft Plus,3237,3237,3.31,877,lyft_plus,1:13:03
25-Feb-18,Sunday,Lyft Lux SUV,6580,6580,3.31,877,lyft_luxsuv,1:13:03
25-Feb-18,Sunday,Lyft Premier,3422,3422,2.23,726,lyft_premier,1:14:03
25-Feb-18,Sunday,Lyft Line,1120,1120,2.23,726,lyft_line,1:14:03
25-Feb-18,Sunday,Lyft Lux,4535,4535,2.23,726,lyft_lux,1:14:03
25-Feb-18,Sunday,Lyft,1663,1663,2.23,726,lyft,1:14:03
25-Feb-18,Sunday,Lyft Plus,2926,2926,2.23,726,lyft_plus,1:14:03
25-Feb-18,Sunday,Lyft Lux SUV,6263,6263,2.23,726,lyft_luxsuv,1:14:03
25-Feb-18,Sunday,Lyft Premier,2785,2785,1.91,402,lyft_premier,1:15:03
25-Feb-18,Sunday,Lyft Line,854,854,1.91,402,lyft_line,1:15:03
25-Feb-18,Sunday,Lyft Lux,3774,3774,1.91,402,lyft_lux,1:15:03
25-Feb-18,Sunday,Lyft,1356,1356,1.91,402,lyft,1:15:03
25-Feb-18,Sunday,Lyft Plus,2374,2374,1.91,402,lyft_plus,1:15:03
25-Feb-18,Sunday,Lyft Lux SUV,5423,5423,1.91,402,lyft_luxsuv,1:15:03
25-Feb-18,Sunday,Lyft Premier,3600,3600,2.76,620,lyft_premier,1:16:03
25-Feb-18,Sunday,Lyft Line,1160,1160,2.76,620,lyft_line,1:16:03
25-Feb-18,Sunday,Lyft Lux,4810,4810,2.76,620,lyft_lux,1:16:03
25-Feb-18,Sunday,Lyft,1731,1731,2.76,620,lyft,1:16:03
25-Feb-18,Sunday,Lyft Plus,3073,3073,2.76,620,lyft_plus,1:16:03
25-Feb-18,Sunday,Lyft Lux SUV,6557,6557,2.76,620,lyft_luxsuv,1:16:03
25-Feb-18,Sunday,Lyft Premier,3678,3678,2.81,649,lyft_premier,1:17:04
25-Feb-18,Sunday,Lyft Line,1170,1170,2.81,649,lyft_line,1:17:04
25-Feb-18,Sunday,Lyft Lux,4904,4904,2.81,649,lyft_lux,1:17:04
25-Feb-18,Sunday,Lyft,1772,1772,2.81,649,lyft,1:17:04
25-Feb-18,Sunday,Lyft Plus,3141,3141,2.81,649,lyft_plus,1:17:04
25-Feb-18,Sunday,Lyft Lux SUV,6661,6661,2.81,649,lyft_luxsuv,1:17:04
25-Feb-18,Sunday,Lyft Premier,3346,3346,2.85,724,lyft_premier,1:18:03
25-Feb-18,Sunday,Lyft Line,1090,1090,2.85,724,lyft_line,1:18:03
25-Feb-18,Sunday,Lyft Lux,4431,4431,2.85,724,lyft_lux,1:18:03
25-Feb-18,Sunday,Lyft,1618,1618,2.85,724,lyft,1:18:03
25-Feb-18,Sunday,Lyft Plus,2862,2862,2.85,724,lyft_plus,1:18:03
25-Feb-18,Sunday,Lyft Lux SUV,5981,5981,2.85,724,lyft_luxsuv,1:18:03
25-Feb-18,Sunday,Lyft Premier,3621,3621,2.4,791,lyft_premier,1:19:03
25-Feb-18,Sunday,Lyft Line,1180,1180,2.4,791,lyft_line,1:19:03
25-Feb-18,Sunday,Lyft Lux,4782,4782,2.4,791,lyft_lux,1:19:03
25-Feb-18,Sunday,Lyft,1757,1757,2.4,791,lyft,1:19:03
25-Feb-18,Sunday,Lyft Plus,3097,3097,2.4,791,lyft_plus,1:19:03
25-Feb-18,Sunday,Lyft Lux SUV,6533,6533,2.4,791,lyft_luxsuv,1:19:03
25-Feb-18,Sunday,Lyft Premier,1773,1773,1.56,514,lyft_premier,1:20:04
25-Feb-18,Sunday,Lyft Line,323,323,1.56,514,lyft_line,1:20:04
25-Feb-18,Sunday,Lyft Lux,2336,2336,1.56,514,lyft_lux,1:20:04
25-Feb-18,Sunday,Lyft,897,897,1.56,514,lyft,1:20:04
25-Feb-18,Sunday,Lyft Plus,1524,1524,1.56,514,lyft_plus,1:20:04
25-Feb-18,Sunday,Lyft Lux SUV,3363,3363,1.56,514,lyft_luxsuv,1:20:04
25-Feb-18,Sunday,Lyft Premier,4027,4027,3.34,675,lyft_premier,1:21:04
25-Feb-18,Sunday,Lyft Line,1290,1290,3.34,675,lyft_line,1:21:04
25-Feb-18,Sunday,Lyft Lux,5371,5371,3.34,675,lyft_lux,1:21:04
25-Feb-18,Sunday,Lyft,1923,1923,3.34,675,lyft,1:21:04
25-Feb-18,Sunday,Lyft Plus,3437,3437,3.34,675,lyft_plus,1:21:04
25-Feb-18,Sunday,Lyft Lux SUV,7169,7169,3.34,675,lyft_luxsuv,1:21:04
25-Feb-18,Sunday,Lyft Premier,3086,3086,2.03,571,lyft_premier,1:22:03
25-Feb-18,Sunday,Lyft Line,1250,1250,2.03,571,lyft_line,1:22:03
25-Feb-18,Sunday,Lyft Lux,4129,4129,2.03,571,lyft_lux,1:22:03
25-Feb-18,Sunday,Lyft,1838,1838,2.03,571,lyft,1:22:03
25-Feb-18,Sunday,Lyft Plus,3248,3248,2.03,571,lyft_plus,1:22:03
25-Feb-18,Sunday,Lyft Lux SUV,5815,5815,2.03,571,lyft_luxsuv,1:22:03
25-Feb-18,Sunday,Lyft Premier,2052,2052,1.69,418,lyft_premier,1:23:03
25-Feb-18,Sunday,Lyft Line,337,337,1.69,418,lyft_line,1:23:03
25-Feb-18,Sunday,Lyft Lux,2748,2748,1.69,418,lyft_lux,1:23:03
25-Feb-18,Sunday,Lyft,1022,1022,1.69,418,lyft,1:23:03
25-Feb-18,Sunday,Lyft Plus,1757,1757,1.69,418,lyft_plus,1:23:03
25-Feb-18,Sunday,Lyft Lux SUV,3975,3975,1.69,418,lyft_luxsuv,1:23:03
25-Feb-18,Sunday,Lyft Premier,2666,2666,1.84,604,lyft_premier,1:24:04
25-Feb-18,Sunday,Lyft Line,840,840,1.84,604,lyft_line,1:24:04
25-Feb-18,Sunday,Lyft Lux,3543,3543,1.84,604,lyft_lux,1:24:04
25-Feb-18,Sunday,Lyft,1312,1312,1.84,604,lyft,1:24:04
25-Feb-18,Sunday,Lyft Plus,2282,2282,1.84,604,lyft_plus,1:24:04
25-Feb-18,Sunday,Lyft Lux SUV,5012,5012,1.84,604,lyft_luxsuv,1:24:04
25-Feb-18,Sunday,Lyft Premier,2730,2730,2.11,539,lyft_premier,1:25:04
25-Feb-18,Sunday,Lyft Line,868,868,2.11,539,lyft_line,1:25:04
25-Feb-18,Sunday,Lyft Lux,3646,3646,2.11,539,lyft_lux,1:25:04
25-Feb-18,Sunday,Lyft,1335,1335,2.11,539,lyft,1:25:04
25-Feb-18,Sunday,Lyft Plus,2333,2333,2.11,539,lyft_plus,1:25:04
25-Feb-18,Sunday,Lyft Lux SUV,5122,5122,2.11,539,lyft_luxsuv,1:25:04
25-Feb-18,Sunday,Lyft Premier,3105,3105,2.34,443,lyft_premier,1:26:04
25-Feb-18,Sunday,Lyft Line,992,992,2.34,443,lyft_line,1:26:04
25-Feb-18,Sunday,Lyft Lux,4193,4193,2.34,443,lyft_lux,1:26:04
25-Feb-18,Sunday,Lyft,1503,1503,2.34,443,lyft,1:26:04
25-Feb-18,Sunday,Lyft Plus,2647,2647,2.34,443,lyft_plus,1:26:04
25-Feb-18,Sunday,Lyft Lux SUV,5879,5879,2.34,443,lyft_luxsuv,1:26:04
25-Feb-18,Sunday,Lyft Premier,1662,1662,1.59,372,lyft_premier,1:27:03
25-Feb-18,Sunday,Lyft Line,303,303,1.59,372,lyft_line,1:27:03
25-Feb-18,Sunday,Lyft Lux,2214,2214,1.59,372,lyft_lux,1:27:03
25-Feb-18,Sunday,Lyft,842,842,1.59,372,lyft,1:27:03
25-Feb-18,Sunday,Lyft Plus,1427,1427,1.59,372,lyft_plus,1:27:03
25-Feb-18,Sunday,Lyft Lux SUV,3261,3261,1.59,372,lyft_luxsuv,1:27:03
25-Feb-18,Sunday,Lyft Premier,3511,3511,2.45,688,lyft_premier,1:28:03
25-Feb-18,Sunday,Lyft Line,1140,1140,2.45,688,lyft_line,1:28:03
25-Feb-18,Sunday,Lyft Lux,4667,4667,2.45,688,lyft_lux,1:28:03
25-Feb-18,Sunday,Lyft,1700,1700,2.45,688,lyft,1:28:03
25-Feb-18,Sunday,Lyft Plus,3001,3001,2.45,688,lyft_plus,1:28:03
25-Feb-18,Sunday,Lyft Lux SUV,6404,6404,2.45,688,lyft_luxsuv,1:28:03
25-Feb-18,Sunday,Lyft Premier,3900,3900,3.39,556,lyft_premier,1:29:03
25-Feb-18,Sunday,Lyft Line,1230,1230,3.39,556,lyft_line,1:29:03
25-Feb-18,Sunday,Lyft Lux,5234,5234,3.39,556,lyft_lux,1:29:03
25-Feb-18,Sunday,Lyft,1861,1861,3.39,556,lyft,1:29:03
25-Feb-18,Sunday,Lyft Plus,3326,3326,3.39,556,lyft_plus,1:29:03
25-Feb-18,Sunday,Lyft Lux SUV,7015,7015,3.39,556,lyft_luxsuv,1:29:03
25-Feb-18,Sunday,Lyft Premier,4213,4213,3.47,749,lyft_premier,1:30:04
25-Feb-18,Sunday,Lyft Line,1330,1330,3.47,749,lyft_line,1:30:04
25-Feb-18,Sunday,Lyft Lux,5598,5598,3.47,749,lyft_lux,1:30:04
25-Feb-18,Sunday,Lyft,2013,2013,3.47,749,lyft,1:30:04
25-Feb-18,Sunday,Lyft Plus,3598,3598,3.47,749,lyft_plus,1:30:04
25-Feb-18,Sunday,Lyft Lux SUV,7419,7419,3.47,749,lyft_luxsuv,1:30:04
25-Feb-18,Sunday,Lyft Premier,3299,3299,2.83,689,lyft_premier,1:31:04
25-Feb-18,Sunday,Lyft Line,1060,1060,2.83,689,lyft_line,1:31:04
25-Feb-18,Sunday,Lyft Lux,4375,4375,2.83,689,lyft_lux,1:31:04
25-Feb-18,Sunday,Lyft,1597,1597,2.83,689,lyft,1:31:04
25-Feb-18,Sunday,Lyft Plus,2821,2821,2.83,689,lyft_plus,1:31:04
25-Feb-18,Sunday,Lyft Lux SUV,5919,5919,2.83,689,lyft_luxsuv,1:31:04
25-Feb-18,Sunday,Lyft Premier,3506,3506,2.48,676,lyft_premier,1:32:04
25-Feb-18,Sunday,Lyft Line,1160,1160,2.48,676,lyft_line,1:32:04
25-Feb-18,Sunday,Lyft Lux,4664,4664,2.48,676,lyft_lux,1:32:04
25-Feb-18,Sunday,Lyft,1695,1695,2.48,676,lyft,1:32:04
25-Feb-18,Sunday,Lyft Plus,2995,2995,2.48,676,lyft_plus,1:32:04
25-Feb-18,Sunday,Lyft Lux SUV,6401,6401,2.48,676,lyft_luxsuv,1:32:04
25-Feb-18,Sunday,Lyft Premier,2599,2599,1.94,504,lyft_premier,1:33:06
25-Feb-18,Sunday,Lyft Line,816,816,1.94,504,lyft_line,1:33:06
25-Feb-18,Sunday,Lyft Lux,3479,3479,1.94,504,lyft_lux,1:33:06
25-Feb-18,Sunday,Lyft,1275,1275,1.94,504,lyft,1:33:06
25-Feb-18,Sunday,Lyft Plus,2221,2221,1.94,504,lyft_plus,1:33:06
25-Feb-18,Sunday,Lyft Lux SUV,4939,4939,1.94,504,lyft_luxsuv,1:33:06
25-Feb-18,Sunday,Lyft Premier,3556,3556,2.7,608,lyft_premier,1:34:04
25-Feb-18,Sunday,Lyft Line,813,813,2.7,608,lyft_line,1:34:04
25-Feb-18,Sunday,Lyft Lux,4752,4752,2.7,608,lyft_lux,1:34:04
25-Feb-18,Sunday,Lyft,2102,2102,2.7,608,lyft,1:34:04
25-Feb-18,Sunday,Lyft Plus,3036,3036,2.7,608,lyft_plus,1:34:04
25-Feb-18,Sunday,Lyft Lux SUV,6493,6493,2.7,608,lyft_luxsuv,1:34:04
25-Feb-18,Sunday,Lyft Premier,2990,2990,2.1,468,lyft_premier,1:35:04
25-Feb-18,Sunday,Lyft Line,944,944,2.1,468,lyft_line,1:35:04
25-Feb-18,Sunday,Lyft Lux,4030,4030,2.1,468,lyft_lux,1:35:04
25-Feb-18,Sunday,Lyft,1452,1452,2.1,468,lyft,1:35:04
25-Feb-18,Sunday,Lyft Plus,2550,2550,2.1,468,lyft_plus,1:35:04
25-Feb-18,Sunday,Lyft Lux SUV,5703,5703,2.1,468,lyft_luxsuv,1:35:04
25-Feb-18,Sunday,Lyft Premier,2844,2844,1.71,532,lyft_premier,1:36:03
25-Feb-18,Sunday,Lyft Line,892,892,1.71,532,lyft_line,1:36:03
25-Feb-18,Sunday,Lyft Lux,3812,3812,1.71,532,lyft_lux,1:36:03
25-Feb-18,Sunday,Lyft,1394,1394,1.71,532,lyft,1:36:03
25-Feb-18,Sunday,Lyft Plus,2429,2429,1.71,532,lyft_plus,1:36:03
25-Feb-18,Sunday,Lyft Lux SUV,5469,5469,1.71,532,lyft_luxsuv,1:36:03
25-Feb-18,Sunday,Lyft Premier,2524,2524,1.44,422,lyft_premier,1:37:04
25-Feb-18,Sunday,Lyft Line,772,772,1.44,422,lyft_line,1:37:04
25-Feb-18,Sunday,Lyft Lux,3414,3414,1.44,422,lyft_lux,1:37:04
25-Feb-18,Sunday,Lyft,1245,1245,1.44,422,lyft,1:37:04
25-Feb-18,Sunday,Lyft Plus,2154,2154,1.44,422,lyft_plus,1:37:04
25-Feb-18,Sunday,Lyft Lux SUV,5136,5136,1.44,422,lyft_luxsuv,1:37:04
25-Feb-18,Sunday,Lyft Premier,2777,2777,2.8,632,lyft_premier,1:38:05
25-Feb-18,Sunday,Lyft Line,866,866,2.8,632,lyft_line,1:38:05
25-Feb-18,Sunday,Lyft Lux,3680,3680,2.8,632,lyft_lux,1:38:05
25-Feb-18,Sunday,Lyft,1353,1353,2.8,632,lyft,1:38:05
25-Feb-18,Sunday,Lyft Plus,2378,2378,2.8,632,lyft_plus,1:38:05
25-Feb-18,Sunday,Lyft Lux SUV,4995,4995,2.8,632,lyft_luxsuv,1:38:05
25-Feb-18,Sunday,Lyft Premier,3812,3812,2.95,692,lyft_premier,1:39:03
25-Feb-18,Sunday,Lyft Line,1230,1230,2.95,692,lyft_line,1:39:03
25-Feb-18,Sunday,Lyft Lux,5074,5074,2.95,692,lyft_lux,1:39:03
25-Feb-18,Sunday,Lyft,1830,1830,2.95,692,lyft,1:39:03
25-Feb-18,Sunday,Lyft Plus,3255,3255,2.95,692,lyft_plus,1:39:03
25-Feb-18,Sunday,Lyft Lux SUV,6847,6847,2.95,692,lyft_luxsuv,1:39:03
25-Feb-18,Sunday,Lyft Premier,3339,3339,2.4,591,lyft_premier,1:40:03
25-Feb-18,Sunday,Lyft Line,1090,1090,2.4,591,lyft_line,1:40:03
25-Feb-18,Sunday,Lyft Lux,4465,4465,2.4,591,lyft_lux,1:40:03
25-Feb-18,Sunday,Lyft,1615,1615,2.4,591,lyft,1:40:03
25-Feb-18,Sunday,Lyft Plus,2851,2851,2.4,591,lyft_plus,1:40:03
25-Feb-18,Sunday,Lyft Lux SUV,6182,6182,2.4,591,lyft_luxsuv,1:40:03
25-Feb-18,Sunday,Lyft Premier,3320,3320,2.39,581,lyft_premier,1:41:03
25-Feb-18,Sunday,Lyft Line,1340,1340,2.39,581,lyft_line,1:41:03
25-Feb-18,Sunday,Lyft Lux,4443,4443,2.39,581,lyft_lux,1:41:03
25-Feb-18,Sunday,Lyft,1967,1967,2.39,581,lyft,1:41:03
25-Feb-18,Sunday,Lyft Plus,3497,3497,2.39,581,lyft_plus,1:41:03
25-Feb-18,Sunday,Lyft Lux SUV,6156,6156,2.39,581,lyft_luxsuv,1:41:03
25-Feb-18,Sunday,Lyft Premier,3151,3151,2.22,530,lyft_premier,1:42:03
